,id_reserva,nombre,apellido,mail,competencia,fecha_reserva,inicio_estancia,final_estancia,id_hotel,nombre_hotel,valoración,nombre_ciudad,precio_noche,id_cliente,id_ciudad
2705,6c3d6574-4114-4c44-9bde-6f59e0c41494,Lupita,Carnero,lupita.carnero@example.com,False,2025-02-12,2025-03-01,2025-03-02,14,Hotel Mirador Real,2.0,Madrid,273.2852741020794,cliente2703,1
2706,657753fb-c69c-466b-89c5-9fb795907aaa,Anunciación,Naranjo,anunciación.naranjo@example.com,False,2025-02-04,2025-03-01,2025-03-02,7,Hotel Las Estrellas,2.0,Madrid,271.7063529411765,cliente2704,1
2707,aee9e3c4-4e95-4f73-b548-96058d570c5d,Eva María,Vilalta,eva maría.vilalta@example.com,False,2025-02-09,2025-03-01,2025-03-02,14,Hotel Mirador Real,5.0,Madrid,273.2852741020794,cliente2705,1
2708,8fe1b61a-acea-43ab-9e57-267d8936cd50,Candelario,Miranda,candelario.miranda@example.com,False,2025-02-11,2025-03-01,2025-03-02,8,Gran Hotel Madrid,4.0,Madrid,264.9671650485437,cliente2706,1
2709,37eb6d35-c93c-4668-96f6-932a9606b9ac,Antonio,Rosselló,antonio.rosselló@example.com,False,2025-02-02,2025-03-01,2025-03-02,16,Hotel Vista Alegre,2.0,Madrid,279.80214145383104,cliente2707,1
2710,59321313-3697-4e27-abaf-e1148ae13b7d,Eulalia,Aguiló,eulalia.aguiló@example.com,False,2025-02-03,2025-03-01,2025-03-02,5,Palacio del Sol,2.0,Madrid,282.4921499013806,cliente2708,1
2711,b7739806-f649-4f09-92f0-4b875b5ea102,Isidro,Ferrán,isidro.ferrán@example.com,False,2025-02-04,2025-03-01,2025-03-02,16,Hotel Vista Alegre,1.0,Madrid,279.80214145383104,cliente2709,1
2712,f28f98c7-665f-44c7-b36f-ea4423464b3c,Evaristo,Tormo,evaristo.tormo@example.com,False,2025-02-10,2025-03-01,2025-03-02,11,Hotel Luz de Madrid,5.0,Madrid,269.9356074766355,cliente2710,1
2713,83908bae-7523-4466-918a-8cb38529e5f5,Macarena,Valdés,macarena.valdés@example.com,False,2025-02-04,2025-03-01,2025-03-02,10,Hotel Palacio Imperial,5.0,Madrid,272.24151515151516,cliente2711,1
2714,3c7605fd-e010-4934-86ad-343d67e9ee07,Horacio,Enríquez,horacio.enríquez@example.com,False,2025-02-01,2025-03-01,2025-03-02,15,Hotel Rincón Sereno,2.0,Madrid,277.31882352941176,cliente2712,1
2715,c25f7984-86df-494d-a381-6501b9abba1e,Javiera,Jódar,javiera.jódar@example.com,False,2025-02-08,2025-03-01,2025-03-02,1,Hotel Brisas del Mar,3.0,Madrid,275.2259210526316,cliente2713,1
2716,218654d9-98e7-41a5-a6ce-e2a71a1b163c,Alondra,Escolano,alondra.escolano@example.com,False,2025-02-11,2025-03-01,2025-03-02,13,Hotel Sol y Luna,3.0,Madrid,267.93135869565214,cliente2714,1
2717,2a16d663-f6f6-466b-b773-24f376d3da54,Guiomar,Toro,guiomar.toro@example.com,False,2025-02-06,2025-03-01,2025-03-02,16,Hotel Vista Alegre,4.0,Madrid,279.80214145383104,cliente2715,1
2718,0023e79c-c85b-4cec-bf45-9101b1510a1c,Candelaria,Teruel,candelaria.teruel@example.com,False,2025-02-04,2025-03-01,2025-03-02,3,Hotel Puerta del Cielo,4.0,Madrid,280.15124282982794,cliente2716,1
2719,1ea1552d-1b3f-4382-a299-4c8df8de42d6,Isidoro,Capdevila,isidoro.capdevila@example.com,False,2025-02-12,2025-03-01,2025-03-02,10,Hotel Palacio Imperial,3.0,Madrid,272.24151515151516,cliente2717,1
2720,f70c69e9-bf36-4f50-8e5a-22c72ff7b486,Teófila,Madrigal,teófila.madrigal@example.com,False,2025-02-06,2025-03-01,2025-03-02,1,Hotel Brisas del Mar,2.0,Madrid,275.2259210526316,cliente2718,1
2721,a99ac945-753f-4e0a-86fe-5b9bcce8f96c,Victoriano,Morell,victoriano.morell@example.com,False,2025-02-03,2025-03-01,2025-03-02,17,Hotel Costa Azul,2.0,Madrid,284.282962962963,cliente2719,1
2722,5d79bb8b-7785-4519-8dab-c9e8d03c1c0c,Teodoro,Carmona,teodoro.carmona@example.com,False,2025-02-03,2025-03-01,2025-03-02,8,Gran Hotel Madrid,3.0,Madrid,264.9671650485437,cliente2720,1
2723,da88fb54-bfcc-4471-8e4b-29c16b116042,Melchor,Carballo,melchor.carballo@example.com,False,2025-02-05,2025-03-01,2025-03-02,12,Hotel Los Almendros,1.0,Madrid,273.7629755178908,cliente2721,1
2724,c4375c87-af0f-40b8-8e51-b270ffaee892,Rómulo,Castellanos,rómulo.castellanos@example.com,False,2025-02-10,2025-03-01,2025-03-02,2,Hotel Camino del Sol,4.0,Madrid,269.99844357976656,cliente2722,1
2725,624b6aa9-5e06-4196-b91e-49921a5eefaa,Jacinta,Guitart,jacinta.guitart@example.com,False,2025-02-01,2025-03-01,2025-03-02,6,Hotel Jardines del Rey,3.0,Madrid,272.4023353293413,cliente2723,1
2726,ac8cf616-b2f9-4cce-b9ed-d5f1496fead9,Julio,Vera,julio.vera@example.com,False,2025-02-03,2025-03-01,2025-03-02,5,Palacio del Sol,2.0,Madrid,282.4921499013806,cliente2724,1
2727,d58b35ea-e151-4b53-8f01-ebbcfdb70b38,Renata,Rebollo,renata.rebollo@example.com,False,2025-02-01,2025-03-01,2025-03-02,13,Hotel Sol y Luna,5.0,Madrid,267.93135869565214,cliente2725,1
2728,98d560fb-994b-411c-b395-c6a52f19d182,María Pilar,Moraleda,maría pilar.moraleda@example.com,False,2025-02-04,2025-03-01,2025-03-02,10,Hotel Palacio Imperial,4.0,Madrid,272.24151515151516,cliente2726,1
2729,f02c7605-bb0f-46f9-9bf7-6c3d0f4a5d7c,Ximena,Ballester,ximena.ballester@example.com,False,2025-02-04,2025-03-01,2025-03-02,18,Hotel Maravilla Real,5.0,Madrid,284.4021186440678,cliente2727,1
2730,513c06fc-a91f-4c3c-9fcf-067c0931dc0d,Luisa,Gilabert,luisa.gilabert@example.com,False,2025-02-05,2025-03-01,2025-03-02,12,Hotel Los Almendros,5.0,Madrid,273.7629755178908,cliente2728,1
2731,9cbcd151-dddf-4166-b8f2-361821e5c0a7,Flavio,Fábregas,flavio.fábregas@example.com,False,2025-02-10,2025-03-01,2025-03-02,16,Hotel Vista Alegre,4.0,Madrid,279.80214145383104,cliente2729,1
2732,0919565d-3f9c-44e5-b12d-531b468189c7,Alfonso,Pinilla,alfonso.pinilla@example.com,False,2025-02-02,2025-03-01,2025-03-02,6,Hotel Jardines del Rey,1.0,Madrid,272.4023353293413,cliente2730,1
2733,ff15407d-f7f5-49c9-b24e-f16d3af504de,Julie,Mínguez,julie.mínguez@example.com,False,2025-02-11,2025-03-01,2025-03-02,8,Gran Hotel Madrid,1.0,Madrid,264.9671650485437,cliente2731,1
2734,759b9f1d-c69e-4941-a6fe-49f1e032f2d5,María Fernanda,Barroso,maría fernanda.barroso@example.com,False,2025-02-08,2025-03-01,2025-03-02,9,Hotel Torre Dorada,2.0,Madrid,272.7331755424063,cliente2732,1
2735,8d9327aa-4c29-438d-b280-edc3d8afef29,Heliodoro,Crespo,heliodoro.crespo@example.com,False,2025-02-11,2025-03-01,2025-03-02,14,Hotel Mirador Real,2.0,Madrid,273.2852741020794,cliente2733,1
2736,f8a76c44-ab10-4b62-b581-fabf0a2140cb,Ruy,Grande,ruy.grande@example.com,False,2025-02-04,2025-03-01,2025-03-02,14,Hotel Mirador Real,4.0,Madrid,273.2852741020794,cliente2734,1
2737,ad04df6a-5f5a-4aeb-845f-24464a2c66a6,Felix,Pereira,felix.pereira@example.com,False,2025-02-04,2025-03-01,2025-03-02,7,Hotel Las Estrellas,4.0,Madrid,271.7063529411765,cliente2735,1
2738,42e8367f-27db-4eeb-abd2-f747febba43b,Lorenzo,Mata,lorenzo.mata@example.com,False,2025-02-01,2025-03-01,2025-03-02,2,Hotel Camino del Sol,3.0,Madrid,269.99844357976656,cliente2736,1
2739,67b5f566-8356-4e5e-99ba-43a610e53562,Evangelina,Huertas,evangelina.huertas@example.com,False,2025-02-01,2025-03-01,2025-03-02,9,Hotel Torre Dorada,5.0,Madrid,272.7331755424063,cliente2737,1
2740,15dc885f-406f-4aa5-a911-e8d1bea5eb50,Carmelo,Benavent,carmelo.benavent@example.com,False,2025-02-07,2025-03-01,2025-03-02,18,Hotel Maravilla Real,3.0,Madrid,284.4021186440678,cliente2738,1
2741,395bbdd5-3d5a-47d3-881c-d832fc41d78d,Manuelita,Cordero,manuelita.cordero@example.com,False,2025-02-02,2025-03-01,2025-03-02,3,Hotel Puerta del Cielo,3.0,Madrid,280.15124282982794,cliente2739,1
2742,5bdcfa0d-6089-4b18-9695-baa40140d7e0,Dionisia,Posada,dionisia.posada@example.com,False,2025-02-03,2025-03-01,2025-03-02,17,Hotel Costa Azul,2.0,Madrid,284.282962962963,cliente2740,1
2743,6c11db30-3133-42bc-a259-5f2597ee3e22,Eloísa,Miguel,eloísa.miguel@example.com,False,2025-02-10,2025-03-01,2025-03-02,2,Hotel Camino del Sol,5.0,Madrid,269.99844357976656,cliente2741,1
2744,79b89a6a-c214-49c4-b8df-78b39c2a640d,Marciano,Lledó,marciano.lledó@example.com,False,2025-02-06,2025-03-01,2025-03-02,4,Hotel Encanto Real,2.0,Madrid,278.24399606299215,cliente2742,1
2745,2a49268e-0909-4b6c-8a4a-bf9bd7550fbc,Cornelio,Lamas,cornelio.lamas@example.com,False,2025-02-12,2025-03-01,2025-03-02,4,Hotel Encanto Real,3.0,Madrid,278.24399606299215,cliente2743,1
2746,f9d54934-f0e9-44f9-893b-a17a14a1daf6,Corona,Soto,corona.soto@example.com,False,2025-02-05,2025-03-01,2025-03-02,12,Hotel Los Almendros,2.0,Madrid,273.7629755178908,cliente2744,1
2747,a842e41a-1b1e-4cb8-a952-766a735b2fc5,Timoteo,Buendía,timoteo.buendía@example.com,False,2025-02-03,2025-03-01,2025-03-02,1,Hotel Brisas del Mar,1.0,Madrid,275.2259210526316,cliente2745,1
2748,f41f0de4-c838-4b66-b21d-ec26c822d9b7,Santos,Lopez,santos.lopez@example.com,False,2025-02-06,2025-03-01,2025-03-02,15,Hotel Rincón Sereno,4.0,Madrid,277.31882352941176,cliente2746,1
2749,25d56c05-e56b-4ee9-bb7c-e7cf8943d4a6,Vilma,Velázquez,vilma.velázquez@example.com,False,2025-02-03,2025-03-01,2025-03-02,17,Hotel Costa Azul,3.0,Madrid,284.282962962963,cliente2747,1
2750,87e1b8c8-5ddb-4236-bbb8-93c109ea5444,Ramón,Campoy,ramón.campoy@example.com,False,2025-02-06,2025-03-01,2025-03-02,9,Hotel Torre Dorada,4.0,Madrid,272.7331755424063,cliente2748,1
2751,ae9a7817-2c61-4b00-af5e-039590134b3b,Crescencia,Amat,crescencia.amat@example.com,False,2025-02-05,2025-03-01,2025-03-02,13,Hotel Sol y Luna,2.0,Madrid,267.93135869565214,cliente2749,1
2752,2586af44-030f-46d3-a7d6-1b9ad8832dfe,Jesús,Salvador,jesús.salvador@example.com,False,2025-02-05,2025-03-01,2025-03-02,16,Hotel Vista Alegre,1.0,Madrid,279.80214145383104,cliente2750,1
2753,47ed43a9-13ff-442f-9635-c15b249e7505,Chus,Canales,chus.canales@example.com,False,2025-02-08,2025-03-01,2025-03-02,1,Hotel Brisas del Mar,3.0,Madrid,275.2259210526316,cliente2751,1
2754,cd9aa8e2-30fa-4fb4-af37-1ac9ec2dfaed,Nazaret,Cobo,nazaret.cobo@example.com,False,2025-02-10,2025-03-01,2025-03-02,3,Hotel Puerta del Cielo,3.0,Madrid,280.15124282982794,cliente2752,1
2755,c5062fe3-bdad-4f93-967b-b8535bcb0969,Celso,Bustos,celso.bustos@example.com,False,2025-02-07,2025-03-01,2025-03-02,8,Gran Hotel Madrid,5.0,Madrid,264.9671650485437,cliente2753,1
2756,94d45f88-4196-4996-835a-bc85cdb73373,Celso,Cid,celso.cid@example.com,False,2025-02-05,2025-03-01,2025-03-02,15,Hotel Rincón Sereno,1.0,Madrid,277.31882352941176,cliente2754,1
2757,05b67d36-7341-4413-8461-78afaf3448f8,Pili,Sáenz,pili.sáenz@example.com,False,2025-02-07,2025-03-01,2025-03-02,18,Hotel Maravilla Real,1.0,Madrid,284.4021186440678,cliente2755,1
2758,6e26a407-84cc-44c6-80f4-2a3f92065e49,Primitiva,Guerrero,primitiva.guerrero@example.com,False,2025-02-01,2025-03-01,2025-03-02,10,Hotel Palacio Imperial,5.0,Madrid,272.24151515151516,cliente2756,1
2759,30ba5924-08f0-42e9-ba68-70c626f85042,Ana,Iniesta,ana.iniesta@example.com,False,2025-02-05,2025-03-01,2025-03-02,18,Hotel Maravilla Real,1.0,Madrid,284.4021186440678,cliente2757,1
2760,3cb096e3-8de8-4f56-a41d-11a846b8c011,Manu,Nebot,manu.nebot@example.com,False,2025-02-11,2025-03-01,2025-03-02,8,Gran Hotel Madrid,4.0,Madrid,264.9671650485437,cliente2758,1
2761,b386b73c-bf30-4644-823f-550bca19ec21,Elena,Ramos,elena.ramos@example.com,False,2025-02-11,2025-03-01,2025-03-02,1,Hotel Brisas del Mar,5.0,Madrid,275.2259210526316,cliente2759,1
2762,6be1c239-0227-4f27-9051-3b33b8b7a886,Narcisa,Torres,narcisa.torres@example.com,False,2025-02-07,2025-03-01,2025-03-02,17,Hotel Costa Azul,3.0,Madrid,284.282962962963,cliente2760,1
2763,de33f959-a55d-471c-9428-d5af2a409bee,Matías,Gutiérrez,matías.gutiérrez@example.com,False,2025-02-04,2025-03-01,2025-03-02,16,Hotel Vista Alegre,2.0,Madrid,279.80214145383104,cliente2761,1
2764,924a6424-b404-4e0b-8131-b358c9e6b054,Leandra,Tomas,leandra.tomas@example.com,False,2025-02-07,2025-03-01,2025-03-02,5,Palacio del Sol,2.0,Madrid,282.4921499013806,cliente2762,1
2765,a10b2019-a2b8-4a01-9712-4a47c1a27c82,Rosa María,Bertrán,rosa maría.bertrán@example.com,False,2025-02-12,2025-03-01,2025-03-02,4,Hotel Encanto Real,3.0,Madrid,278.24399606299215,cliente2763,1
2766,d106e5c7-6dc2-4661-b914-4ca89d64d184,Marita,Alcalde,marita.alcalde@example.com,False,2025-02-02,2025-03-01,2025-03-02,12,Hotel Los Almendros,4.0,Madrid,273.7629755178908,cliente2764,1
2767,26eff44b-607c-4783-9eb0-df3dbfbad018,Teobaldo,Valbuena,teobaldo.valbuena@example.com,False,2025-02-03,2025-03-01,2025-03-02,6,Hotel Jardines del Rey,4.0,Madrid,272.4023353293413,cliente2765,1
2768,06e08a7b-df65-4c9e-b460-c58e39708262,Nieves,Zamorano,nieves.zamorano@example.com,False,2025-02-06,2025-03-01,2025-03-02,6,Hotel Jardines del Rey,3.0,Madrid,272.4023353293413,cliente2766,1
2769,5e649ae9-c6e1-4308-9fa6-7ff766d3bca8,Marianela,Ripoll,marianela.ripoll@example.com,False,2025-02-05,2025-03-01,2025-03-02,14,Hotel Mirador Real,4.0,Madrid,273.2852741020794,cliente2767,1
2770,293c0974-700f-4707-885f-fa0c327ec4eb,Manu,Carpio,manu.carpio@example.com,False,2025-02-06,2025-03-01,2025-03-02,11,Hotel Luz de Madrid,3.0,Madrid,269.9356074766355,cliente2768,1
2771,0ad69a11-e93a-4139-b4cb-84254b7e0361,Fito,Cid,fito.cid@example.com,False,2025-02-04,2025-03-01,2025-03-02,9,Hotel Torre Dorada,2.0,Madrid,272.7331755424063,cliente2769,1
2772,565144e8-e993-46d5-a89e-a536fbfff4df,Isidora,Fuente,isidora.fuente@example.com,False,2025-02-10,2025-03-01,2025-03-02,15,Hotel Rincón Sereno,3.0,Madrid,277.31882352941176,cliente2770,1
2773,a9133b84-9782-40f7-b9b1-b5f5b0ec3fd2,José,Suarez,josé.suarez@example.com,False,2025-02-06,2025-03-01,2025-03-02,14,Hotel Mirador Real,2.0,Madrid,273.2852741020794,cliente2771,1
2774,38a69ca9-de86-481a-87f4-ca6bbad0a263,Natalio,Cerdá,natalio.cerdá@example.com,False,2025-02-02,2025-03-01,2025-03-02,13,Hotel Sol y Luna,3.0,Madrid,267.93135869565214,cliente2772,1
2775,1dd8789a-07b1-43a3-b8bd-66901e21b43a,Sigfrido,Escobar,sigfrido.escobar@example.com,False,2025-02-02,2025-03-01,2025-03-02,15,Hotel Rincón Sereno,5.0,Madrid,277.31882352941176,cliente2773,1
2776,c5138c41-3f9f-4cca-a672-c2510b4202f8,Bonifacio,Adán,bonifacio.adán@example.com,False,2025-02-04,2025-03-01,2025-03-02,18,Hotel Maravilla Real,3.0,Madrid,284.4021186440678,cliente2774,1
2777,c3d2c65a-c645-4a24-9186-081f05123d68,Brígida,Segarra,brígida.segarra@example.com,False,2025-02-04,2025-03-01,2025-03-02,6,Hotel Jardines del Rey,4.0,Madrid,272.4023353293413,cliente2775,1
2778,454eac1d-2f43-4f22-bad0-281bf443e8f7,Bonifacio,Ordóñez,bonifacio.ordóñez@example.com,False,2025-02-08,2025-03-01,2025-03-02,9,Hotel Torre Dorada,5.0,Madrid,272.7331755424063,cliente2776,1
2779,957e36ee-a487-4f3f-a537-67494392937c,Alberto,Fernández,alberto.fernández@example.com,False,2025-02-04,2025-03-01,2025-03-02,12,Hotel Los Almendros,5.0,Madrid,273.7629755178908,cliente2777,1
2780,96cffdff-1617-4bf7-81d5-f8e24b1655e1,Samuel,Iñiguez,samuel.iñiguez@example.com,False,2025-02-07,2025-03-01,2025-03-02,9,Hotel Torre Dorada,2.0,Madrid,272.7331755424063,cliente2778,1
2781,3a3fb1d5-dcd9-471b-b397-360bcb330541,Ezequiel,Calderon,ezequiel.calderon@example.com,False,2025-02-09,2025-03-01,2025-03-02,8,Gran Hotel Madrid,2.0,Madrid,264.9671650485437,cliente2779,1
2782,6328378c-878e-40fe-b477-ee3a9921792f,Lino,Escalona,lino.escalona@example.com,False,2025-02-04,2025-03-01,2025-03-02,14,Hotel Mirador Real,1.0,Madrid,273.2852741020794,cliente2780,1
2783,00ce0d88-e815-4ad2-9801-33d89859dfde,Cristian,Castañeda,cristian.castañeda@example.com,False,2025-02-10,2025-03-01,2025-03-02,10,Hotel Palacio Imperial,2.0,Madrid,272.24151515151516,cliente2781,1
2784,0c881b2e-d15b-47d2-b039-e7a4e902fb96,Diana,Piñol,diana.piñol@example.com,False,2025-02-04,2025-03-01,2025-03-02,4,Hotel Encanto Real,3.0,Madrid,278.24399606299215,cliente2782,1
2785,e7a91d86-322d-4a3d-b008-81c8f1e9eac9,Maite,Sáenz,maite.sáenz@example.com,False,2025-02-03,2025-03-01,2025-03-02,3,Hotel Puerta del Cielo,5.0,Madrid,280.15124282982794,cliente2783,1
2786,5dfb2496-18b8-466d-8058-3fbac9d20e51,Abilio,Guardiola,abilio.guardiola@example.com,False,2025-02-12,2025-03-01,2025-03-02,6,Hotel Jardines del Rey,5.0,Madrid,272.4023353293413,cliente2784,1
2787,5381d70b-f420-4a43-be65-156f1d000220,Ciriaco,Collado,ciriaco.collado@example.com,False,2025-02-02,2025-03-01,2025-03-02,17,Hotel Costa Azul,4.0,Madrid,284.282962962963,cliente2785,1
2788,b8cb0ac8-fed4-4430-b7be-fbfb095bffd4,Aitana,Abad,aitana.abad@example.com,False,2025-02-04,2025-03-01,2025-03-02,6,Hotel Jardines del Rey,1.0,Madrid,272.4023353293413,cliente2786,1
2789,a6f4b91a-2889-4ef5-ac89-18b7a9aa0d7f,Teresita,Azorin,teresita.azorin@example.com,False,2025-02-02,2025-03-01,2025-03-02,17,Hotel Costa Azul,4.0,Madrid,284.282962962963,cliente2787,1
2790,5bc66c5a-09f6-488f-ae5f-e8c6ceb44637,Noemí,Sabater,noemí.sabater@example.com,False,2025-02-06,2025-03-01,2025-03-02,14,Hotel Mirador Real,2.0,Madrid,273.2852741020794,cliente2788,1
2791,741687e7-0f5b-4823-83e9-bf3e6acd0d8d,Martirio,Carpio,martirio.carpio@example.com,False,2025-02-03,2025-03-01,2025-03-02,6,Hotel Jardines del Rey,2.0,Madrid,272.4023353293413,cliente2789,1
2792,ca81d1eb-7b4a-4ff4-ab5b-2ad11efa196d,Lara,Sánchez,lara.sánchez@example.com,False,2025-02-05,2025-03-01,2025-03-02,2,Hotel Camino del Sol,1.0,Madrid,269.99844357976656,cliente2790,1
2793,3a98b4cb-7ccb-4774-9b34-18216f78254e,Pili,Yuste,pili.yuste@example.com,False,2025-02-04,2025-03-01,2025-03-02,13,Hotel Sol y Luna,2.0,Madrid,267.93135869565214,cliente2791,1
2794,f7605ef1-078a-48ba-afca-6fabee871f92,Evita,Lobato,evita.lobato@example.com,False,2025-02-09,2025-03-01,2025-03-02,5,Palacio del Sol,4.0,Madrid,282.4921499013806,cliente2792,1
2795,0b6d8fde-4fbb-4703-b65f-b7a2a523af62,Priscila,Ruiz,priscila.ruiz@example.com,False,2025-02-07,2025-03-01,2025-03-02,2,Hotel Camino del Sol,4.0,Madrid,269.99844357976656,cliente2793,1
2796,0dbcafc2-3aff-4743-8f13-a651d5c89704,Amelia,Iglesia,amelia.iglesia@example.com,False,2025-02-09,2025-03-01,2025-03-02,14,Hotel Mirador Real,1.0,Madrid,273.2852741020794,cliente2794,1
2797,83c8f864-17f5-47e8-8889-cbf07acf5c96,Celestina,Rozas,celestina.rozas@example.com,False,2025-02-08,2025-03-01,2025-03-02,11,Hotel Luz de Madrid,2.0,Madrid,269.9356074766355,cliente2795,1
2798,7981b236-2104-488c-a729-6717a5bd3edd,Gaspar,Amaya,gaspar.amaya@example.com,False,2025-02-11,2025-03-01,2025-03-02,4,Hotel Encanto Real,1.0,Madrid,278.24399606299215,cliente2796,1
2799,95e625c7-356f-43eb-8a9d-d485b1a3bd85,Rita,Solano,rita.solano@example.com,False,2025-02-10,2025-03-01,2025-03-02,2,Hotel Camino del Sol,2.0,Madrid,269.99844357976656,cliente2797,1
2800,718304a5-cae3-4820-8d0c-69f6836e14c5,Charo,Feijoo,charo.feijoo@example.com,False,2025-02-05,2025-03-01,2025-03-02,11,Hotel Luz de Madrid,4.0,Madrid,269.9356074766355,cliente2798,1
2801,3908f6f4-ffac-47df-ab83-a7bc49a2cec6,Gastón,Alarcón,gastón.alarcón@example.com,False,2025-02-03,2025-03-01,2025-03-02,11,Hotel Luz de Madrid,2.0,Madrid,269.9356074766355,cliente2799,1
2802,9a85b631-38cf-48a3-8db9-1a0895569b1f,Baudelio,Anglada,baudelio.anglada@example.com,False,2025-02-11,2025-03-01,2025-03-02,6,Hotel Jardines del Rey,1.0,Madrid,272.4023353293413,cliente2800,1
2803,e857b399-63a7-4d80-bcfa-174350542d5a,Áurea,Sotelo,áurea.sotelo@example.com,False,2025-02-12,2025-03-01,2025-03-02,1,Hotel Brisas del Mar,1.0,Madrid,275.2259210526316,cliente2801,1
2804,2a2e58d6-377b-4f40-9a9e-6da6e10f9f5f,Evelia,Santos,evelia.santos@example.com,False,2025-02-06,2025-03-01,2025-03-02,12,Hotel Los Almendros,1.0,Madrid,273.7629755178908,cliente2802,1
2805,965fdbef-3d98-4f0e-bc0d-b565f806c28d,Ambrosio,Coronado,ambrosio.coronado@example.com,False,2025-02-09,2025-03-01,2025-03-02,18,Hotel Maravilla Real,5.0,Madrid,284.4021186440678,cliente2803,1
2806,5128e8bf-fe33-4f8e-b30c-954ba706214f,Galo,Catalá,galo.catalá@example.com,False,2025-02-01,2025-03-01,2025-03-02,15,Hotel Rincón Sereno,5.0,Madrid,277.31882352941176,cliente2804,1
2807,cddf8a80-0903-40a2-bee4-49f2dc119710,Febe,Barrios,febe.barrios@example.com,False,2025-02-04,2025-03-01,2025-03-02,8,Gran Hotel Madrid,3.0,Madrid,264.9671650485437,cliente2805,1
2808,2df303a2-11dc-4db9-aa41-c80884870026,Rosa,Lobato,rosa.lobato@example.com,False,2025-02-12,2025-03-01,2025-03-02,3,Hotel Puerta del Cielo,1.0,Madrid,280.15124282982794,cliente2806,1
2809,77ab2e4a-0cb8-439c-a4e3-a3b36e83d018,Guillermo,Alegria,guillermo.alegria@example.com,False,2025-02-04,2025-03-01,2025-03-02,16,Hotel Vista Alegre,3.0,Madrid,279.80214145383104,cliente2807,1
2810,78aa72f1-a84a-4383-85a6-d3a3871bad12,Hortensia,Moliner,hortensia.moliner@example.com,False,2025-02-11,2025-03-01,2025-03-02,12,Hotel Los Almendros,1.0,Madrid,273.7629755178908,cliente2808,1
2811,53747804-eb27-48ae-9998-17090045d686,Fortunato,Pazos,fortunato.pazos@example.com,False,2025-02-07,2025-03-01,2025-03-02,3,Hotel Puerta del Cielo,3.0,Madrid,280.15124282982794,cliente2809,1
2812,c7fdaeda-ee22-4277-9c74-6872386a29fd,Graciana,Quintana,graciana.quintana@example.com,False,2025-02-05,2025-03-01,2025-03-02,0,Hotel Monte Verde,2.0,Madrid,276.61238095238093,cliente2810,1
2813,e6f54d65-8741-4d9f-a941-fb6c687b7872,Paloma,Valls,paloma.valls@example.com,False,2025-02-02,2025-03-01,2025-03-02,5,Palacio del Sol,3.0,Madrid,282.4921499013806,cliente2811,1
2814,c2a01c82-1fce-4fcf-9c54-01302803c190,Juanito,Blanes,juanito.blanes@example.com,False,2025-02-03,2025-03-01,2025-03-02,0,Hotel Monte Verde,1.0,Madrid,276.61238095238093,cliente2812,1
2815,bb32efe8-3708-4303-a042-d4efd8c4b729,Arsenio,Llorens,arsenio.llorens@example.com,False,2025-02-08,2025-03-01,2025-03-02,4,Hotel Encanto Real,2.0,Madrid,278.24399606299215,cliente2813,1
2816,3aba2383-eb5c-4d22-ad91-b50acd6ad8ec,Jennifer,Vega,jennifer.vega@example.com,False,2025-02-05,2025-03-01,2025-03-02,2,Hotel Camino del Sol,5.0,Madrid,269.99844357976656,cliente2814,1
2817,e0a4fb11-40dc-44ce-b799-82f9747e2456,Fabiola,Acero,fabiola.acero@example.com,False,2025-02-04,2025-03-01,2025-03-02,2,Hotel Camino del Sol,5.0,Madrid,269.99844357976656,cliente2815,1
2818,9bb64b5b-9928-4131-9890-49a376cc2cba,Chelo,Orozco,chelo.orozco@example.com,False,2025-02-02,2025-03-01,2025-03-02,2,Hotel Camino del Sol,3.0,Madrid,269.99844357976656,cliente2816,1
2819,45463a43-fdcc-4074-b1bc-8a20047c0158,Adelaida,Boix,adelaida.boix@example.com,False,2025-02-07,2025-03-01,2025-03-02,8,Gran Hotel Madrid,3.0,Madrid,264.9671650485437,cliente2817,1
2820,2ee38223-f39a-4da8-823a-d3f3742c5a66,Abigaíl,Borja,abigaíl.borja@example.com,False,2025-02-02,2025-03-01,2025-03-02,0,Hotel Monte Verde,3.0,Madrid,276.61238095238093,cliente2818,1
2821,449c1e7f-88c4-415e-b41f-11823477ec8e,Cipriano,Esparza,cipriano.esparza@example.com,False,2025-02-09,2025-03-01,2025-03-02,9,Hotel Torre Dorada,1.0,Madrid,272.7331755424063,cliente2819,1
2822,24c294b5-e0a8-4117-a718-e6660adc6e8d,Gilberto,Moll,gilberto.moll@example.com,False,2025-02-08,2025-03-01,2025-03-02,1,Hotel Brisas del Mar,4.0,Madrid,275.2259210526316,cliente2820,1
2823,d37b1aee-13c6-4fc9-ac6e-1d6ff4c3a293,Alex,Dominguez,alex.dominguez@example.com,False,2025-02-10,2025-03-01,2025-03-02,2,Hotel Camino del Sol,2.0,Madrid,269.99844357976656,cliente2821,1
2824,b2d154ef-ccb9-4498-ac38-7abe5bbd9b26,Isaac,Perera,isaac.perera@example.com,False,2025-02-06,2025-03-01,2025-03-02,9,Hotel Torre Dorada,1.0,Madrid,272.7331755424063,cliente2822,1
2825,2848f8fd-69cb-48f2-8b32-ede08b144980,Saturnina,Huerta,saturnina.huerta@example.com,False,2025-02-04,2025-03-01,2025-03-02,16,Hotel Vista Alegre,2.0,Madrid,279.80214145383104,cliente2823,1
